etapa,respondent_id,collector_id,date_created,date_modified,ip_address,consentimiento,genero,edad,instruccion,pais,ciudad,trabajo,t_cria,afiliacion,t_afiliacion,experiencia,cria_cardenal,cosecha,conocimiento_1,conocimiento_2,conocimiento_3,conocimiento_4,conocimiento_5,conocimiento_6,conocimiento_7,conocimiento_8,conocimiento_9,conocimiento_10,intencion_tenencia1,intencion_tenencia2,intencion_participacion1,intencion_participacion2,act_reconocimiento,act_colaboracion1,act_colaboracion2,act_impostor1,act_impostor2,norm_reconocimiento1,norm_reconocimiento2,norm_colaboracion1,norm_colaboracion2,norm_impostor1,norm_impostor2,moral1,moral2,control_reconocimiento,control_colaboracion,control_impostor,red_comunicacion1,red_comunicacion2,Persona 4_relacion,Persona 4_tiempo,Persona 4_frecuencia,Persona 4_edad,Persona 4_pais,Persona 4_experiencia,Persona 3_relacion,Persona 3_tiempo,Persona 3_frecuencia,Persona 3_edad,Persona 3_pais,Persona 3_experiencia,Persona 2_relacion,Persona 2_tiempo,Persona 2_frecuencia,Persona 2_edad,Persona 2_pais,Persona 2_experiencia,Persona 1_relacion,Persona 1_tiempo,Persona 1_frecuencia,Persona 1_edad,Persona 1_pais,Persona 1_experiencia,t_cria2,t_afiliacion2,instruccion2,trabajo2,genero2,cria_cardenal2,afiliacion2,cosecha2,pais2,red_comunicacion1b,respondent_id,age,country,expert,intention,moral,att,norms,conform,intention2,expert2,by
piloto,13429122013,415515384,31/3/2022 18:03,31/3/2022 18:06,170.79.4.21,Aceito,Masculino,Adults,Universidade,Brasil,Aracaju,Empregado (a),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,University,Employed,Male,NA,NA,NA,Brazil,NA,13429122013,Adults,Brazil,NA,5,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,NA,respondent_id
piloto,13427863966,415515384,31/3/2022 2:50,31/3/2022 3:02,79.168.41.39,Aceito,Masculino,Seniors,Universidade,Portugal,Lisboa,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,5,4,5,5,3,3,4,3,5,5,5,5,5,5,5,5,3,Não estou interessado,1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Experts,3,3,Adults,Portugal,Expert,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Portugal,No_intentions,13427863966,Seniors,Portugal,No_breed,5,1.1020529304124929,0.923011401108746,1.1709561116309417,0.995282429464189,1,0,respondent_id
piloto,13427611404,415515384,30/3/2022 21:02,30/3/2022 21:14,177.76.88.13,Aceito,Masculino,Adults,Universidade,Brasil,São José dos Campos SP,Empregado (a),5 – 10 anos,Membro inativo,Recentemente (mais de 1 ano),Formation,Não,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,2,3,3,2,5,3,2,3,4,3,2,4,4,4,3,2,"Sim, eu consulto",4 pessoas,Partner_breeder,3,3,Adults,Brasil,NA,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,NA,around 1 year,University,Employed,Male,No,Inactive member,Más de 5 pichones,Brazil,Yes_network,13427611404,Adults,Brazil,Formation,4,-1.4332753779510634,-1.572748904781583,-2.9247482553251096,-1.3463557306259333,1,0,respondent_id
piloto,13426859091,415515384,30/3/2022 12:29,30/3/2022 12:36,193.236.39.88,Aceito,Masculino,Adults,Universidade,Portugal,Porto,Empregado (a),5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,2,2,5,3,2,3,4,4,4,4,4,4,4,4,2,3,Não estou interessado,1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,1,2,Adults,Portugal,Expert,NA,more than 5 years,University,Employed,Male,Yes,Active member,Más de 5 pichones,Portugal,No_intentions,13426859091,Adults,Portugal,Formation,5,-0.727475229280506,-0.6834209359648257,-0.9026330768952676,-1.613321982958955,1,0,respondent_id
piloto,13426664234,415515384,30/3/2022 10:42,30/3/2022 10:56,177.179.93.186,Aceito,Masculino,Seniors,Universidade,Brasil,Aracaju,Empregado (a),2 - 3 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,4,5,4,5,3,5,3,5,5,5,5,5,5,5,3,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,2,2,Adults,Brasil,Expert,2 - 3 years,more than 5 years,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,No_network,13426664234,Seniors,Brazil,Formation,5,1.3807362709045503,-0.540818758049999,0.37819936078988636,0.995282429464189,1,0,respondent_id
piloto,13425582886,415515384,29/3/2022 18:02,29/3/2022 18:07,186.206.246.131,Aceito,Masculino,Adults,Universidade,Brasil,Bh,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,NA,13425582886,Adults,Brazil,No_breed,5,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,0,respondent_id
piloto,13425483263,415515384,29/3/2022 16:52,29/3/2022 16:56,89.154.33.180,Aceito,Masculino,Adults,Secundário completo,Portugal,Póvoa de Varzim,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,NA,Employed,Male,No,Active member,No crío Cardenalito,Portugal,NA,13425483263,Adults,Portugal,No_breed,2,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,0,0,respondent_id
piloto,13424782145,415515384,29/3/2022 10:24,29/3/2022 10:31,89.153.78.30,Aceito,Masculino,Adults,Universidade,Portugal,Braga,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,5,5,4,5,2,3,3,5,3,5,5,5,5,5,5,5,3,"Sim, eu consulto",2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,3,Seniors,Portugal,Expert,Partner_breeder,2,3,Adults,Portugal,Expert,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Portugal,Yes_network,13424782145,Adults,Portugal,No_breed,5,1.1020529304124929,-0.540818758049999,0.37819936078988636,0.995282429464189,1,0,respondent_id
piloto,13424764712,415515384,29/3/2022 10:16,29/3/2022 10:18,186.185.230.189,Aceito,Masculino,Adults,Técnico,Brasil,Manaos,Desempregados (a),2 - 3 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,2-5 Filhote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 - 3 years,more than 5 years,University,Unemployed,Male,Yes,Active member,NA,Brazil,NA,13424764712,Adults,Brazil,Formation,NA,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,NA,0,respondent_id
piloto,13424635636,415515384,29/3/2022 9:17,29/3/2022 9:26,89.114.129.55,Aceito,Masculino,Seniors,Técnico,Portugal,Lisboa,Empregado (a),mais de 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,5,2,4,3,4,3,3,3,4,4,3,3,3,3,3,3,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",4 pessoas,Partner_breeder,3,2,Seniors,Portugal,NA,Partner_breeder,4,2,Seniors,Portugal,Formation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 10 years,more than 5 years,University,Employed,Male,Yes,Active member,Más de 5 pichones,Portugal,No_network,13424635636,Seniors,Portugal,Formation,1,-2.1389783782354193,-1.4777992647492098,-1.0554613507525339,-0.743787178817907,0,0,respondent_id
piloto,13423469244,415515384,28/3/2022 15:57,28/3/2022 16:08,31.22.201.104,Aceito,Masculino,Adults,Técnico,Portugal,Vila nova de Famalicão,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Amateur,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,Not affiliated,University,Employed,Male,No,Active member,No crío Cardenalito,Portugal,NA,13423469244,Adults,Portugal,Amateur,1,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,0,0,respondent_id
piloto,13423114920,415515384,28/3/2022 12:18,28/3/2022 12:21,178.166.56.133,Aceito,Masculino,Adults,Universidade,Portugal,Lisboa,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,Not affiliated,University,Employed,Male,No,Active member,No crío Cardenalito,Portugal,NA,13423114920,Adults,Portugal,No_breed,5,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,0,respondent_id
piloto,13422665468,415515384,28/3/2022 7:45,28/3/2022 10:32,191.253.125.190,Aceito,Masculino,Seniors,Técnico,Brasil,Pomerode,Aposentado (a),5 – 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,3,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,2,2,Adults,Brasil,Expert,Partner_breeder,2,2,Adults,Brasil,Expert,Partner_breeder,3,2,Adults,Brasil,Expert,NA,around 1 year,University,Retired,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13422665468,Seniors,Brazil,Formation,5,-0.6130840095666986,1.2686611383190822,0.12144758302230992,0.995282429464189,1,0,respondent_id
piloto,13422717310,415515384,28/3/2022 8:27,28/3/2022 8:39,77.205.143.215,Aceito,Masculino,Young,Técnico,Francia,Toulouse,Empregado (a),5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,3,4,5,4,3,2,3,5,3,3,3,3,3,3,3,3,3,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,3,3,Adults,Francia,Expert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Francia,Yes_network,13422717310,Young,Francia,Formation,3,-2.4176617187274765,-0.6357683980823723,-1.4396135336863225,-0.743787178817907,0,0,respondent_id
piloto,13422370350,415515384,28/3/2022 2:55,28/3/2022 3:09,93.102.119.188,Aceito,Masculino,Adults,Técnico,Portugal,Figueira da Foz,Empregado (a),1 ano,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Não,2-5 Filhote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,"Sim, eu consulto",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,3,Adults,Portugal,Expert,1 year,more than 5 years,University,Employed,Male,No,Active member,NA,Portugal,Yes_network,13422370350,Adults,Portugal,Formation,5,1.3807362709045503,1.2686611383190822,1.55510829456473,0.995282429464189,1,0,respondent_id
piloto,13422141059,415515384,27/3/2022 20:47,27/3/2022 21:04,187.122.125.176,Aceito,Masculino,Seniors,Secundário completo,Brasil,Carapicuiba SP,Empresário,mais de 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,4,5,2,5,5,5,2,5,5,2,5,5,3,2,2,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Third_party,3,NA,Adults,Brasil,Expert,more than 10 years,around 1 year,NA,Business,Male,Yes,Active member,Más de 5 pichones,Brazil,No_network,13422141059,Seniors,Brazil,Expert,5,-1.1749965892710204,-0.26827101682572524,-2.360746173411166,-2.2158905347669813,1,1,respondent_id
piloto,13422123409,415515384,27/3/2022 20:24,27/3/2022 20:33,2.81.141.205,Aceito,Masculino,Adults,Universidade,Portugal,São Pedro do Sul,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Formation,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,5,3,4,3,5,2,NA,4,4,4,4,5,5,5,5,3,"Sim, eu consulto",2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,4,3,Adults,Portugal,Expert,Partner_breeder,4,3,Adults,Portugal,Expert,I dont breed RS,Not affiliated,University,Employed,Male,No,Active member,No crío Cardenalito,Portugal,Yes_network,13422123409,Adults,Portugal,Formation,4,0.8188236912002285,-1.124020313207535,0.24982347190609822,0.995282429464189,1,0,respondent_id
piloto,13421916480,415515384,27/3/2022 16:38,27/3/2022 17:06,161.230.22.81,Aceito,Masculino,Seniors,Secundário completo,Portugal,Rio Tinto Gondomar Porto,Aposentado (a),mais de 10 anos,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,5,5,5,1,5,5,2,5,5,5,4,5,5,5,5,2,"Sim, eu consulto",4 pessoas,Partner_breeder,4,3,Adults,Portugal,NA,Partner_breeder,4,3,Adults,Portugal,Expert,Partner_breeder,4,3,Adults,Portugal,Expert,Partner_breeder,4,3,Adults,Portugal,Expert,more than 10 years,Not affiliated,NA,Retired,Male,Yes,Active member,Más de 5 pichones,Portugal,Yes_network,13421916480,Seniors,Portugal,Expert,4,0.8188236912002285,1.2686611383190822,0.8382779387935201,0.3927138776561628,1,1,respondent_id
piloto,13421926832,415515384,27/3/2022 16:55,27/3/2022 17:00,85.240.233.46,Aceito,Masculino,Adults,Secundário completo,Portugal,Setúbal,Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 - 3 years,around 1 year,NA,Employed,Male,Yes,Active member,Más de 5 pichones,Portugal,NA,13421926832,Adults,Portugal,Formation,4,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,0,respondent_id
piloto,13421903926,415515384,27/3/2022 16:18,27/3/2022 16:25,192.144.101.253,Aceito,Masculino,Seniors,Secundário completo,Brasil,Limeira sp,Empregado (a),mais de 10 anos,não afiliado,Recentemente (mais de 1 ano),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 10 years,around 1 year,NA,Employed,Male,Yes,No afiliated,Más de 5 pichones,Brazil,NA,13421903926,Seniors,Brazil,Expert,4,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,1,respondent_id
piloto,13421863198,415515384,27/3/2022 15:08,27/3/2022 15:21,187.121.119.220,Aceito,Masculino,Adults,Secundário completo,Brasil,Mauá,Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,"Nenhuma, estou a começar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,1,5,1,5,5,5,5,5,5,5,5,NA,5,5,5,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Avicultural_directive,3,4,Adults,Brasil,Expert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 - 3 years,around 1 year,NA,Employed,Male,Yes,Active member,Ninguno,Brazil,Yes_network,13421863198,Adults,Brazil,Formation,1,1.3807362709045503,0.1459533160966324,1.55510829456473,2.2004195330802414,0,0,respondent_id
piloto,13421840868,415515384,27/3/2022 14:33,27/3/2022 14:40,94.132.242.158,Aceito,Masculino,Adults,Secundário completo,Portugal,vizela,Desempregados (a),< 1 ano,Membro ativo;,Recentemente (1 ano ou menos),Formation,Sim,"Nenhuma, estou a começar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,3,2,5,5,5,4,5,5,5,5,5,5,2,"Sim, eu consulto",4 pessoas,Experts,1,2,Seniors,Portugal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 year,around 1 year,NA,Unemployed,Male,Yes,Active member,Ninguno,Portugal,Yes_network,13421840868,Adults,Portugal,Formation,5,0.9627112601664642,1.2686611383190822,1.55510829456473,0.3927138776561628,1,0,respondent_id
piloto,13421811598,415515384,27/3/2022 13:48,27/3/2022 13:59,94.61.82.50,Aceito,Masculino,Adults,Secundário completo,Portugal,Matosinhos,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,2,2,4,5,5,5,5,4,5,5,5,4,2,"Sim, eu consulto",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,2,Adults,Portugal,Expert,I dont breed RS,more than 5 years,NA,Employed,Male,No,Active member,No crío Cardenalito,Portugal,Yes_network,13421811598,Adults,Portugal,No_breed,5,0.4007986804621427,0.923011401108746,0.8382779387935201,-0.4768209264848852,1,0,respondent_id
piloto,13421756786,415515384,27/3/2022 12:29,27/3/2022 12:55,176.79.52.121,Aceito,Masculino,Adults,Universidade,Portugal,Caldas da rainha,Trabalhador conta própria,Não criei Pintassilgo da Venzuela.,Membro inativo,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,3,4,3,3,3,4,3,4,4,4,4,5,4,4,3,"Sim, eu consulto",4 pessoas,Experts,4,3,Adults,Portugal,NA,Partner_breeder,4,3,Adults,Portugal,Expert,Partner_breeder,4,3,Adults,Portugal,Expert,Partner_breeder,4,3,Adults,Portugal,Expert,I dont breed RS,more than 5 years,University,Business,Male,No,Inactive member,No crío Cardenalito,Portugal,Yes_network,13421756786,Adults,Portugal,No_breed,5,-0.5881335590344774,-1.1971223091935972,-0.3386309949813237,0.12574762532314096,1,0,respondent_id
piloto,13421754311,415515384,27/3/2022 12:26,27/3/2022 12:32,87.88.218.141,Aceito,Masculino,Adults,Técnico,França,Mâcon,Empregado (a),5 – 10 anos,Membro inativo,Há muito tempo (mais de 5 anos),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 5 years,University,Employed,Male,Yes,Inactive member,Más de 5 pichones,Francia,NA,13421754311,Adults,Francia,Formation,2,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,0,0,respondent_id
piloto,13421689102,415515384,27/3/2022 10:54,27/3/2022 11:00,177.71.6.253,Aceito,Masculino,Adults,Universidade,Brasil,Pirassununga SP,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,NA,13421689102,Adults,Brazil,No_breed,4,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,0,respondent_id
piloto,13421669766,415515384,27/3/2022 10:22,27/3/2022 10:47,45.170.81.94,Aceito,Masculino,Adults,Técnico,Brasil,Ribeirão preto,Empregado (a),mais de 10 anos,não afiliado,"Há muito tempo (mais de 10 anos), não sou afiliado",Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,3,5,2,5,4,4,4,3,5,4,5,5,4,3,5,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Avicultural_directive,4,2,Seniors,Brasil,Expert,Partner_breeder,4,2,Seniors,Brasil,Expert,Avicultural_directive,4,2,Adults,Brasil,Expert,more than 10 years,Not affiliated,University,Employed,Male,Yes,No afiliated,Más de 5 pichones,Brazil,Yes_network,13421669766,Adults,Brazil,Expert,5,0.38382613066892585,-0.05709424319887709,0.24982347190609822,0.4613499247981455,1,1,respondent_id
piloto,13421637450,415515384,27/3/2022 9:33,27/3/2022 9:41,88.157.15.145,Aceito,Masculino,YoungAdults,Técnico,Portugal,Penafiel,Empregado (a),2 - 3 anos,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,2,2,4,4,4,NA,5,2,4,4,4,2,2,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,3,Adults,Portugal,Expert,Partner_breeder,3,3,Adults,Portugal,Expert,2 - 3 years,Not affiliated,University,Employed,Male,Yes,Active member,Más de 5 pichones,Portugal,No_network,13421637450,YoungAdults,Portugal,Formation,5,-1.8513003886891493,0.5042596679123478,-1.183837239636322,-2.2158905347669813,1,0,respondent_id
piloto,13421610774,415515384,27/3/2022 8:48,27/3/2022 8:51,94.61.251.144,Aceito,Masculino,Adults,Secundário completo,Portugal,Marco de Canaveses,Empregado (a),< 1 ano,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,"Nenhuma, estou a começar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 year,more than 5 years,NA,Employed,Male,Yes,Active member,Ninguno,Portugal,NA,13421610774,Adults,Portugal,Formation,NA,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,NA,0,respondent_id
piloto,13421603577,415515384,27/3/2022 8:35,27/3/2022 8:47,95.94.164.197,Aceito,Masculino,Seniors,Técnico,Portugal,Amora,Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,5,5,5,2,3,3,5,5,4,4,5,5,5,5,5,3,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,2,2,Seniors,Portugal,Expert,Partner_breeder,2,2,Seniors,Portugal,Expert,Partner_breeder,2,2,Seniors,Portugal,Expert,2 - 3 years,around 1 year,University,Employed,Male,Yes,Active member,Más de 5 pichones,Portugal,Yes_network,13421603577,Seniors,Portugal,Formation,4,1.1020529304124929,0.5773616638984099,1.55510829456473,0.995282429464189,1,0,respondent_id
